facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
한국바스프_울산_PPG_1975,한국바스프,울산,PPG,Utility,1975,119.0,21535.192,180.968
롯데엠시시_대산_MMA_1995,롯데엠시시,대산,MMA,Utility,1995,90.0,11730.960000000001,130.34400000000002
롯데엠시시_여수_MMA_2009,롯데엠시시,여수,MMA,Utility,2009,97.0,12643.368,130.344
롯데케미칼_여수_MMA_2013,롯데케미칼,여수,MMA,Utility,2013,50.0,6517.2,130.344
LXMMA_여수_MMA_2001,LXMMA,여수,MMA,Utility,2001,260.0,33889.44,130.34400000000002
롯데엠시시_여수_PMMA_2008,롯데엠시시,여수,PMMA,Utility,2008,110.0,19906.48,180.968
LXMMA_여수_PMMA_1991,LXMMA,여수,PMMA,Utility,1991,120.0,21716.16,180.968
아케마_진해_PMMA_1999,아케마,진해,PMMA,Utility,1999,100.0,18096.8,180.968
OCI_광양_카본블랙(CB)_1992,OCI,광양,카본블랙(CB),Utility,1992,150.0,27145.2,180.96800000000002
HD현대OCI_대산_카본블랙(CB)_2018,HD현대OCI,대산,카본블랙(CB),Utility,2018,136.0,24611.648,180.96800000000002
비틀라카본코리아_여수_카본블랙(CB)_1996,비틀라카본코리아,여수,카본블랙(CB),Utility,1996,193.0,34926.824,180.968
오리온엔지니어드카본즈_여수_카본블랙(CB)_1979,오리온엔지니어드카본즈,여수,카본블랙(CB),Utility,1979,170.0,30764.56,180.96800000000002
OCI_포항_카본블랙(CB)_1981,OCI,포항,카본블랙(CB),Utility,1981,40.0,7238.72,180.96800000000002
코오롱인더스트리_대산_석유수지_2014,코오롱인더스트리,대산,석유수지,Utility,2014,87.0,15744.216,180.96800000000002
코오롱인더스트리_여수_석유수지_2004,코오롱인더스트리,여수,석유수지,Utility,2004,50.0,9048.4,180.968
한화솔루션_여수_석유수지_2019,한화솔루션,여수,석유수지,Utility,2019,86.0,15563.248000000001,180.96800000000002
